Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD22,OUT035,1926.4277910386027
NCB55,OUT019,-859.1114447826683
FDN27,OUT045,1850.569117501818
FDD16,OUT013,1296.6138050204613
FDW48,OUT046,1237.9512068950253
DRN35,OUT045,612.8400773014774
FDX25,OUT049,2932.926968812197
DRD49,OUT049,3807.70772152479
FDE21,OUT019,25.251392512602536
FDN44,OUT035,2661.513782607457
DRC01,OUT049,983.6647497152811
NCK30,OUT046,3892.2476661043056
FDU39,OUT013,1031.0096845256496
FDB49,OUT013,1740.717918025636
FDS12,OUT045,2003.425604290718
FDR57,OUT018,2269.453716617051
FDX22,OUT027,4775.971129296214
FDC60,OUT013,1621.351827312933
NCE42,OUT049,3695.1516368278317
NCK42,OUT049,3506.5312405399723
DRE01,OUT017,3950.666037826623
FDE57,OUT018,1963.6411216202864
DRK59,OUT019,1855.0508741898211
FDB10,OUT027,5133.666168268334
FDQ25,OUT046,2779.947897277657
FDY26,OUT017,3465.7690716881502
FDG28,OUT049,3981.6901542438536
FDM14,OUT049,1841.5019398134527
NCH29,OUT049,1713.259185804454
FDD48,OUT049,1955.9413706421578
FDC17,OUT045,3293.7271237714426
DRH49,OUT027,2775.934423169967
FDN44,OUT018,2240.5308315526668
FDC29,OUT045,1880.170961530765
DRK01,OUT019,-305.11027912151025
FDD48,OUT017,1991.02260367691
FDB59,OUT013,3181.922814490436
FDY45,OUT010,1992.4986682980455
FDX60,OUT035,1415.627021278792
FDT09,OUT010,190.03788131315082
DRB24,OUT018,2149.4214416191744
FDL13,OUT035,3826.144351572009
FDN16,OUT035,1849.5482149058328
FDK57,OUT013,2027.132751933133
FDO22,OUT027,2802.3573308196146
FDC57,OUT010,1129.4763900893004
FDZ13,OUT027,2324.2297938633283
FDW27,OUT013,2608.1224227899484
FDX10,OUT049,815.9734182036765
FDY08,OUT018,1994.697230578178
FDA49,OUT017,1515.6388771164727
FDC32,OUT018,1203.1219797994634
FDO04,OUT035,1033.0568757347407
NCZ54,OUT013,2590.560190781084
FDY40,OUT045,829.4549162269691
FDW36,OUT045,1717.704537153717
FDE11,OUT017,3062.63996255642
DRE37,OUT045,2948.915539498818
NCK19,OUT017,3184.1533974577824
FDT19,OUT035,2977.746135884805
FDE56,OUT045,1027.8889428202965
FDZ57,OUT010,137.6578915131501
FDB35,OUT035,1704.8490207281936
FDF09,OUT010,-1291.122133196203
FDO34,OUT046,2615.913427593487
FDA55,OUT046,3531.603500793507
NCM18,OUT035,1140.9607288386883
FDJ20,OUT019,199.86531107028827
DRQ35,OUT019,193.2860594499108
FDG02,OUT013,3100.5513696860908
NCU29,OUT018,2008.7063246868227
FDL27,OUT027,2497.134377474713
NCA54,OUT035,2940.0825043673494
FDJ32,OUT035,1196.6655432203256
FDB21,OUT019,1974.045855111377
FDR46,OUT035,2443.991149480069
FDZ32,OUT046,1738.2036683664905
DRF36,OUT017,3111.3532199535057
NCU54,OUT017,3443.8126023111886
NCI31,OUT017,709.3431450661285
DRA59,OUT035,3106.6245198893057
NCC55,OUT045,628.8033783886572
FDE44,OUT018,526.9095974637909
NCN26,OUT018,1546.223937196856
FDC11,OUT049,1494.7012483010867
FDV24,OUT035,2551.628677224634
FDR40,OUT019,-450.17300870511644
NCQ17,OUT049,2592.0980946822183
FDC46,OUT045,2874.395275108689
NCM18,OUT046,995.6189213188053
FDK16,OUT046,1552.3677025220106
FDI28,OUT017,1461.1719700681292
FDS11,OUT018,3299.641388642334
DRD13,OUT046,1030.9090456120623
FDL36,OUT035,1577.8322121509777
FDI27,OUT013,948.7736682750849
FDJ53,OUT019,94.2932810079692
FDS44,OUT045,3802.413678883013
FDE28,OUT046,3641.047897605832
FDQ33,OUT018,2102.6259822100337
FDB37,OUT017,3902.2310586038566
FDQ31,OUT045,1462.358499681914
NCQ05,OUT046,2341.0047150248183
FDE10,OUT013,2231.9708998061496
FDF38,OUT017,891.2809298906105
FDE50,OUT019,1190.1439970398633
DRG37,OUT010,488.77877643300616
NCH06,OUT049,3974.0906758445735
FDY14,OUT045,4131.403142544665
FDO27,OUT017,1760.5655916009757
FDQ19,OUT049,3959.0551502285007
FDZ26,OUT019,1955.1864493184257
FDN51,OUT013,4179.634477812592
FDK20,OUT035,2145.5419134678987
FDD40,OUT018,2754.771878999723
DRI25,OUT018,618.9408726018339
FDH56,OUT017,2063.3499983367005
FDI36,OUT027,4587.78079082151
DRH11,OUT018,673.4884920283747
NCV18,OUT017,1512.9912769926439
DRI01,OUT049,2844.1021717567364
DRE48,OUT049,3243.6243921266537
FDS51,OUT035,1152.923402124196
FDM38,OUT017,1080.753958102498
FDB60,OUT027,4487.546591567284
FDY58,OUT035,3745.4701138201763
FDY22,OUT045,2287.3321298248648
FDF11,OUT027,5224.276703216783
FDZ51,OUT035,1773.2487128487785
FDQ45,OUT017,3085.7984556878523
FDF17,OUT035,3275.7009676578105
NCF31,OUT027,3837.0619812462637
FDA37,OUT013,2147.713400214577
FDO51,OUT046,789.2942177866762
FDF34,OUT013,3260.936150261999
FDD57,OUT018,1231.8641663426313
FDO37,OUT046,3589.3406462209778
FDR49,OUT049,960.4144510531216
FDS39,OUT049,2389.0165819314398
FDI48,OUT027,2372.2282738006584
DRM35,OUT049,2930.979901150099
FDV57,OUT035,3048.344470110226
FDZ55,OUT013,2667.577193615844
FDI28,OUT035,1420.4635309855103
FDS21,OUT045,1050.0459169000135
FDT34,OUT013,1804.211235532958
DRI25,OUT035,1029.1899834491194
FDT47,OUT010,-322.50733967403175
DRH39,OUT045,1168.6495765982231
NCD54,OUT045,2228.254006497567
FDU16,OUT027,2870.940034126472
NCW29,OUT045,2028.5958701780055
FDV25,OUT027,4913.61189787617
FDM56,OUT035,1891.423039718879
FDZ04,OUT027,2518.378582337049
FDG59,OUT019,-1157.8869743482546
FDI56,OUT045,1470.5859494557365
FDS33,OUT035,1656.987494884825
FDC23,OUT049,2854.823583710808
FDT11,OUT049,3112.152044465179
FDG17,OUT045,3893.223469393799
FDZ44,OUT045,1890.4577888563026
FDJ52,OUT013,2653.194379777654
DRI23,OUT046,2454.4585475639833
DRE15,OUT010,-685.0276165476283
NCF07,OUT013,1716.305504559395
NCR29,OUT049,1051.3388715486835
FDE44,OUT019,-1000.4387173538021
FDT23,OUT035,1520.2006542283652
NCG06,OUT017,4167.889120805626
NCU41,OUT010,1029.0364431013147
FDH46,OUT017,1879.4964662409898
FDV31,OUT013,2894.156010652763
NCT41,OUT027,3860.939973975035
FDE22,OUT027,3982.571222355332
FDC26,OUT045,1751.4421009393136
DRF51,OUT017,760.6599489378376
NCY53,OUT019,-11.790515598508136
FDY21,OUT017,3243.1703568215653
FDL27,OUT013,1179.8858440270317
FDZ34,OUT049,3186.5061106419926
NCF43,OUT010,349.0434852522243
FDC21,OUT035,1930.6367684907345
FDL26,OUT013,2526.1175736239948
FDT25,OUT010,5.475158341823885
NCR30,OUT046,1144.7506277814796
DRL23,OUT019,-110.39604930038405
NCR05,OUT049,3210.134041611131
NCE19,OUT018,610.3584637671388
FDY07,OUT035,908.8012375687235
FDB10,OUT017,3852.2204982899616
FDP57,OUT013,1747.2196780226868
FDU48,OUT019,284.53385453009435
FDH48,OUT035,1531.798743767289
FDO33,OUT035,1989.3794219657739
NCU29,OUT045,2337.629580243374
FDW35,OUT046,702.6057931857264
FDH05,OUT010,1728.4670953703694
FDP26,OUT049,1805.438661428223
DRG27,OUT035,871.903822725069
FDQ33,OUT046,2373.6795763587115
FDH20,OUT010,-328.9329942751608
FDV14,OUT046,1393.760460623614
DRD01,OUT046,932.5464218936249
NCI17,OUT049,1661.615920763798
FDF39,OUT010,2210.188066828293
FDX37,OUT046,1573.5478970757893
NCX17,OUT035,3771.9444560713264
FDN03,OUT013,4068.8889591817288
NCS41,OUT010,925.7934287568501
FDH34,OUT045,2908.3495891741118
NCX53,OUT018,1920.4951732565482
FDY31,OUT046,2349.556236228368
FDD20,OUT017,2161.1119385402667
FDE51,OUT045,834.3025914032071
FDV27,OUT046,1451.3028002178146
FDF16,OUT035,2527.713417767488
FDZ02,OUT049,1731.8115729023307
NCK05,OUT045,977.1385068107858
FDM12,OUT027,4485.87595186696
NCA05,OUT018,2032.943607136587
FDX33,OUT045,2570.5394671245544
FDM25,OUT049,2940.0458448210984
FDE41,OUT018,1162.835342117463
FDW14,OUT045,1487.3264120426543
NCD30,OUT046,1471.3082312575416
FDB23,OUT010,1620.9621759711256
FDF45,OUT046,996.6476122752534
FDW20,OUT017,2107.1017454079765
FDF47,OUT045,3439.74690054888
NCR05,OUT019,1326.761056901913
DRB01,OUT046,2943.721159595697
FDE36,OUT013,2762.554012333508
FDU56,OUT049,2988.588658799021
FDB23,OUT049,3649.6742606516796
FDN48,OUT049,1576.6500771965116
FDS43,OUT013,3046.5272683762278
NCN05,OUT013,2982.8014005852447
NCL53,OUT049,2891.5881680237367
FDL56,OUT046,1372.4375702841307
FDH17,OUT018,1291.0671650539823
FDP37,OUT046,1976.3672443282185
FDG09,OUT019,1216.6756953825543
FDA55,OUT045,3511.262844923814
FDX31,OUT049,3791.0281716673544
FDJ41,OUT045,4100.976164582972
DRC24,OUT045,2421.6362963684737
FDQ21,OUT035,2070.4895831055574
NCT54,OUT045,1500.8594884349432
FDH08,OUT049,3736.4046947469233
FDY38,OUT018,3406.408070273089
DRM11,OUT010,2155.6189737252844
FDG32,OUT049,3542.989440235537
NCH18,OUT046,3809.8069812435806
FDI20,OUT035,3439.6319169771486
FDA33,OUT018,2070.008164475836
FDN45,OUT013,3548.6407747405246
FDT45,OUT010,-1021.3432204060761
FDR32,OUT035,3813.405318666729
FDA48,OUT017,3614.033325628622
FDN23,OUT017,2523.8715129557904
NCR18,OUT035,860.7184910657173
FDD45,OUT046,1508.907196011947
FDI22,OUT018,2956.9088955406787
FDT09,OUT013,2231.920697844138
DRC24,OUT027,3878.161394126443
FDT39,OUT046,2415.865395970259
FDX28,OUT045,1597.761562822248
FDA50,OUT018,1224.0002061905213
FDT33,OUT027,4153.117385162321
FDQ60,OUT049,2103.458714314239
NCM19,OUT018,1483.9935544582577
FDF40,OUT046,3873.4900118505593
NCI30,OUT035,3934.26236630457
FDK34,OUT049,3830.5644354402766
FDA38,OUT027,5195.35178458351
FDT02,OUT045,631.6871991990331
FDC11,OUT017,1532.8284246289368
FDD08,OUT046,682.9843744080534
NCS29,OUT046,4081.6130440536094
DRI03,OUT010,866.6656153413035
FDK48,OUT035,1376.3901391179993
FDM52,OUT049,2465.0109976481162
FDP49,OUT035,1167.3860607226472
DRA24,OUT046,2583.081101695651
NCJ43,OUT049,2839.8145842898984
FDE11,OUT045,2900.748994494107
FDP01,OUT049,2559.5051183576975
FDQ59,OUT018,1142.5320976665307
FDA43,OUT019,1253.863093239545
FDL14,OUT017,2665.3489038900534
FDV50,OUT010,31.325629610908493
FDT01,OUT027,4791.4037833251205
NCC42,OUT035,2347.7054826854546
FDO28,OUT046,1902.3913859348017
FDD32,OUT019,-444.2002010303787
FDV45,OUT035,3060.524842531091
NCW17,OUT019,197.63317492427643
NCJ17,OUT027,2818.870977436256
NCF18,OUT049,3059.253829107757
FDP01,OUT045,2423.47442509947
FDH24,OUT045,2434.1296099057668
FDI38,OUT027,4772.8490409164815
FDX03,OUT035,947.8054039364733
FDY28,OUT046,3391.108773818978
FDN34,OUT018,2437.234557955627
FDJ02,OUT045,2369.108834219501
FDW40,OUT019,473.1096653988883
FDX03,OUT017,927.1553631097639
FDE17,OUT027,3902.4830744225737
FDT58,OUT046,2633.361054443026
FDI38,OUT013,3393.433771164996
FDW22,OUT035,3715.8261080343673
FDS15,OUT027,3243.765336653668
NCX06,OUT013,2910.567541335104
DRK47,OUT035,3768.772231789655
FDC23,OUT027,4254.226599406864
FDM56,OUT010,-237.99886771996228
FDP21,OUT046,3037.853325063528
FDP58,OUT046,3409.213436955941
FDA27,OUT019,2227.4420997717934
FDK41,OUT019,-423.9387143211731
NCH42,OUT046,3596.273243342188
FDG29,OUT045,692.4230521105267
FDW15,OUT018,2125.9873464643333
FDD28,OUT018,699.7658069219208
FDQ37,OUT049,3117.6371003527315
FDC23,OUT035,2939.6861048059886
FDV13,OUT035,1620.5557128654896
FDK33,OUT046,3276.7439795117734
FDO33,OUT013,1881.64584652507
FDN21,OUT017,2682.7554187006417
NCW06,OUT027,4455.434570974961
FDI38,OUT035,3453.624178810962
FDC21,OUT027,3221.8754281397423
NCS05,OUT046,2077.1097246748805
NCN53,OUT049,768.913452822412
FDV40,OUT010,-737.9603320552967
FDG60,OUT017,3766.529211664053
NCY30,OUT027,4309.051587670013
FDM40,OUT045,2231.8633090387925
NCO30,OUT046,2812.2313408602013
FDK10,OUT046,2910.9281217974158
FDM36,OUT045,2764.22444565781
FDN10,OUT013,1967.0348775609818
FDM46,OUT018,1237.9847280853514
FDX50,OUT049,1857.1436738610682
FDP33,OUT045,3934.571895609032
FDO12,OUT045,3036.3542194540514
FDC28,OUT013,1872.9259138976613
FDO31,OUT045,1377.9161064196805
FDX45,OUT035,2582.375899466939
FDV21,OUT049,2110.6823162461787
FDH04,OUT049,1658.1196954484149
NCG54,OUT013,2739.8069946626533
FDO13,OUT046,2567.2209679663924
FDA09,OUT027,4321.805988605986
FDC38,OUT017,2259.4442821618895
NCO42,OUT046,2202.5794544481378
FDL45,OUT049,2068.957419435149
NCK31,OUT013,951.1602531713472
FDM39,OUT017,3001.790959386845
FDC22,OUT010,1153.130283574714
FDF46,OUT046,1842.8336759242707
FDQ37,OUT045,2969.3360439381586
FDH41,OUT010,1421.6560611414798
FDQ04,OUT046,694.4496954349595
NCQ02,OUT027,4406.227701469336
FDJ57,OUT027,4448.822872295516
NCE07,OUT049,2343.7349124010298
FDE56,OUT013,1102.721309969791
FDI20,OUT049,3368.571214246473
FDK36,OUT018,561.069222913018
FDP08,OUT027,4508.834523688769
FDF44,OUT017,2309.4961112211904
NCU53,OUT017,2811.11181384351
FDF47,OUT035,3637.641554895114
FDS55,OUT010,454.15488091659375
FDZ52,OUT010,-204.3413122345911
FDL04,OUT018,1366.9492245349463
NCM26,OUT035,2518.982339530551
FDX43,OUT049,2790.981431036653
FDP52,OUT049,3694.8438739557505
DRK49,OUT045,683.7666975968242
FDE38,OUT013,2722.6993769125556
DRF13,OUT035,2451.6394444334455
FDK41,OUT010,-577.6107590473971
FDJ04,OUT027,3358.8257083829812
FDZ44,OUT018,1622.8821940046803
FDS11,OUT013,3692.6499170390257
FDA55,OUT049,3656.4957373988236
NCW53,OUT046,2982.5977994341183
FDB49,OUT027,3099.833680114385
FDD23,OUT017,3176.482911572658
NCV42,OUT045,1763.3409335583056
NCZ29,OUT018,1713.0864049790089
FDQ26,OUT013,1091.0775286600187
FDV08,OUT017,875.1745578298561
FDC53,OUT049,1735.0931566745292
FDV58,OUT010,1118.5447403294747
NCP02,OUT019,-851.1190755002781
DRI37,OUT045,909.9437145426269
FDQ12,OUT049,3704.2482816314105
FDE33,OUT046,1240.7320764170393
FDX27,OUT045,1528.310022019969
FDM22,OUT017,1060.640592336178
NCH30,OUT019,-1.2829077137719196
FDC04,OUT017,3922.9184852811413
FDO38,OUT046,1251.215527640609
FDV52,OUT027,3361.1652729878015
FDB32,OUT013,1572.9551264987508
FDV43,OUT018,479.7502404622301
FDI24,OUT018,2526.2282351551717
FDR40,OUT017,1547.9315451819084
FDW02,OUT049,2177.035525055597
FDE44,OUT049,910.5926277172953
FDL38,OUT046,1465.0254358826655
NCT54,OUT010,-392.173943173127
DRJ39,OUT010,1461.9193639289367
FDW55,OUT049,4044.33339298444
DRF13,OUT019,481.2068524515506
NCW17,OUT049,2129.317461510565
FDP13,OUT035,913.6591385513507
FDS08,OUT018,2489.971119241576
NCP17,OUT035,1140.1253556796692
NCO53,OUT035,2982.9475403232423
FDH19,OUT045,2701.2136700114797
FDJ04,OUT017,2037.3980065679139
FDG10,OUT049,1132.925003804458
FDA40,OUT010,-494.6720416010531
FDI53,OUT045,2607.2554945106076
FDU09,OUT010,-936.9423589841724
FDK60,OUT045,1598.629913688884
FDR43,OUT017,731.165267723034
FDW22,OUT017,3664.510057075374
DRP47,OUT010,1971.1938972283
DRG48,OUT010,396.1827491975929
FDA14,OUT035,2453.993862555938
FDU49,OUT013,1523.7738830655476
FDK28,OUT045,4035.341258240338
FDT19,OUT046,2778.7234589990085
NCQ42,OUT045,1931.9792494414985
FDD03,OUT045,3654.0737751131537
NCM53,OUT013,1773.684293723073
NCX53,OUT045,2172.7312492170286
FDV14,OUT027,2839.1516721948237
NCZ54,OUT017,2676.104070488478
FDB39,OUT013,1013.1828310821548
DRC24,OUT046,2372.9563380928066
FDY36,OUT013,1298.3008665286143
FDN01,OUT035,2954.297470968967
DRH25,OUT046,824.033870411805
FDV08,OUT046,745.6651252628064
NCP53,OUT049,3819.855689110622
FDU52,OUT010,559.1000296721702
NCI42,OUT045,3194.1739990358556
FDZ14,OUT035,2145.3937389448665
FDF11,OUT046,3801.0219853260132
FDQ13,OUT018,1107.8908527379285
FDO32,OUT010,-1128.2072944256588
DRJ37,OUT018,2134.2055992236474
FDY43,OUT046,2616.0802696467213
NCT41,OUT017,2545.9919381529708
NCV17,OUT045,2049.523925300078
FDM04,OUT027,2386.4335998692495
DRB48,OUT018,393.6789058950795
FDM24,OUT013,2578.0853139696346
FDT37,OUT049,4073.1238242879845
NCO05,OUT010,-365.8114592747539
FDL13,OUT046,3680.802779567685
FDL15,OUT017,2548.747613915446
FDB11,OUT018,3194.1493725431483
FDL14,OUT019,715.549762805356
FDY10,OUT019,27.219932070899574
FDJ40,OUT049,1924.6878574482125
NCW18,OUT046,3658.893025576496
NCY06,OUT013,2107.889821997584
DRE13,OUT018,1121.5742258797409
FDA26,OUT045,3463.5641134811676
NCE19,OUT010,-1058.91201877933
FDE33,OUT035,1476.563266330274
DRL59,OUT027,2328.1953238370725
FDY07,OUT046,751.1903789231425
FDF57,OUT018,2443.696541944348
FDM58,OUT035,1945.0810392004742
FDP26,OUT027,3110.305800270866
FDY32,OUT046,2600.0058994861324
FDD51,OUT010,-1133.5973596025656
FDU22,OUT018,1613.906188192086
FDZ49,OUT018,3240.5602609324164
NCI42,OUT017,3376.0246242011954
FDT04,OUT027,2104.5904970780866
NCU41,OUT045,2938.522252209871
FDS56,OUT045,4178.366284485318
NCN42,OUT017,2441.7520647656265
FDK34,OUT046,3702.603404098788
FDB03,OUT017,3931.946285358429
DRJ25,OUT035,962.4750458572902
FDT25,OUT027,3418.9381239249215
FDN20,OUT013,2709.9981699876535
FDP09,OUT013,3397.094856342453
FDM20,OUT019,2003.4601824044876
NCG55,OUT046,1769.494685963613
NCP14,OUT045,1664.5925135212105
NCH06,OUT046,3801.6544441579604
FDV52,OUT013,1967.8610998585423
NCL07,OUT035,828.5621146687481
DRJ11,OUT027,4436.4941873852595
DRO59,OUT013,1299.012137988197
FDW15,OUT010,433.3693385597896
NCQ30,OUT035,2091.387234790731
NCN54,OUT019,-590.3478953092517
FDY01,OUT027,3347.1809776289465
FDX39,OUT035,3534.9513410985514
FDH53,OUT027,2838.539643954462
FDA57,OUT035,839.3737547987126
NCC07,OUT010,-275.6880377687502
FDU28,OUT013,3056.944171699084
FDK36,OUT010,-1092.0222374853038
FDR36,OUT018,527.1920753331284
NCQ17,OUT035,2589.5464948655876
FDS28,OUT019,-836.6972375657899
FDE08,OUT045,2311.5663942234746
FDU22,OUT046,1889.5613520645086
FDG41,OUT045,1809.767022576405
FDO31,OUT010,-593.7244875642882
FDM21,OUT019,2199.969031759493
FDU40,OUT017,3142.4262814352314
FDV36,OUT018,1690.4576151422805
FDT10,OUT027,2477.6000278490355
FDX38,OUT045,854.3182213021576
NCU30,OUT027,4016.052379077638
NCV06,OUT049,3128.0175368642153
FDT16,OUT035,4303.978777261197
NCP41,OUT027,3166.3001987416474
FDZ56,OUT017,2800.636953384863
FDC22,OUT035,3241.704451043114
FDU10,OUT035,875.4439508651953
FDS46,OUT045,1886.732331786668
FDO08,OUT049,2783.546992665501
NCV42,OUT018,1480.4288072235715
FDP33,OUT035,4094.122597397521
FDJ12,OUT046,3282.6252085491733
FDH04,OUT045,1508.2866468595994
NCU54,OUT013,3393.549010390996
FDO36,OUT010,868.3605419191822
FDT37,OUT027,5442.553749725243
FDD14,OUT010,941.8217577672281
FDA16,OUT013,3565.3507086166005
NCS42,OUT019,-330.7808079664619
FDP10,OUT019,-133.499674108516
FDQ28,OUT049,2569.1768700492457
FDK57,OUT010,-17.72155507915369
FDK02,OUT013,1969.0205982963296
FDW47,OUT018,1628.914066169608
NCC42,OUT018,1894.5099147735866
FDQ37,OUT018,2718.626551606372
FDL40,OUT046,1485.7972517171197
DRE13,OUT010,-485.82695698529636
FDQ34,OUT027,3118.562526155886
NCB54,OUT046,2019.9339983301365
FDS48,OUT049,2460.8208299929674
FDO15,OUT045,1199.6123775736135
NCT30,OUT013,857.305871330894
FDU49,OUT027,2880.866944734438
FDE21,OUT046,1814.6736482096417
FDS49,OUT019,-528.2259849831764
FDT38,OUT027,2830.4288553687384
FDZ01,OUT045,1695.3946067808345
FDC41,OUT035,1373.9855046052398
DRG13,OUT010,601.4957819424111
NCZ42,OUT018,3409.7351482492068
NCM07,OUT045,1364.5976473287635
NCV17,OUT018,1750.53526974207
DRK39,OUT035,1508.309641289871
FDS37,OUT018,1563.8062984617218
FDV12,OUT019,-198.74488379585114
NCG19,OUT018,3345.2064718775086
FDS51,OUT013,1115.7393747290655
NCO14,OUT046,709.9130468358744
FDC38,OUT046,2087.223594463344
FDN15,OUT046,2180.1355355202063
NCH42,OUT013,3667.6213836278716
FDQ22,OUT046,611.1240446005033
FDC05,OUT013,3196.051251329889
FDZ31,OUT013,3134.0071182042175
DRJ23,OUT049,3065.1105188652086
FDC52,OUT035,2602.567743602596
DRD12,OUT010,-477.5872629228993
FDV55,OUT017,2439.5496515720542
FDD32,OUT046,1326.3856634359227
FDR01,OUT049,3346.8835058903637
FDY08,OUT019,455.45869368306467
FDQ45,OUT045,2961.1922034968093
DRN11,OUT027,3728.218606198451
NCS05,OUT018,1835.210309179666
FDY32,OUT035,2746.8818423953285
NCD31,OUT045,2581.236398331171
NCE06,OUT049,2674.0984088816404
NCP14,OUT046,1626.6567587481652
NCF18,OUT019,1185.0118299542482
FDF14,OUT018,2127.1577594732066
FDB22,OUT017,2623.59403811876
NCH54,OUT049,2605.9793424641152
FDU27,OUT035,1003.0280185898289
FDS58,OUT027,4008.66463820629
NCU29,OUT035,2452.695662755008
FDJ57,OUT013,3084.412228166077
FDL56,OUT049,1498.8585075282895
FDH60,OUT035,3242.5908141410296
FDN24,OUT018,598.5349851343107
FDD02,OUT017,2054.2990292085533
FDP15,OUT017,4175.179159950712
FDB28,OUT027,4550.910101572941
DRC49,OUT045,2290.3718842599083
NCG30,OUT018,1622.3364410194754
FDJ14,OUT049,1458.3284440218413
FDL52,OUT045,706.7526105865518
NCG19,OUT027,5091.132519052686
NCN41,OUT035,2088.000902828724
FDW22,OUT013,3646.4338333354385
FDI02,OUT013,1907.959594440637
FDV51,OUT045,2578.696508251611
FDV48,OUT046,1334.8935527132858
NCL17,OUT019,418.8322248034041
FDP46,OUT045,1420.6956865291422
FDU10,OUT045,671.4198097680628
FDT37,OUT010,2060.3456523361206
FDI27,OUT035,1012.030575566316
FDN51,OUT046,4083.74737328387
FDW07,OUT035,1587.098559774036
FDN45,OUT049,3579.171371148136
DRN37,OUT027,4058.9952251202776
DRF48,OUT049,3092.0464895777363
FDP38,OUT019,-940.9558780063417
NCX18,OUT027,4514.044246593933
FDK45,OUT018,1548.9724711550307
FDZ37,OUT049,1579.1322424149246
FDS50,OUT018,3193.961467171457
NCR54,OUT018,2748.517387822453
NCS17,OUT035,1632.548699769753
FDV31,OUT046,2795.1981075097196
DRE27,OUT017,1693.0676949144345
FDN60,OUT013,2593.075409988557
FDK26,OUT013,3078.601869609285
FDX37,OUT018,1305.5671401716281
FDW31,OUT046,3135.3224722727837
FDX26,OUT018,2577.5325229537884
DRL49,OUT019,444.30452729874844
FDU49,OUT017,1570.9907271827624
FDY58,OUT046,3563.319327219732
FDN03,OUT045,3938.861908160579
NCV06,OUT010,1071.8748635995905
FDH53,OUT045,1345.2878051155785
FDG31,OUT018,797.9731099576738
NCC06,OUT045,1998.057359702585
FDS13,OUT049,4288.122053275158
FDP16,OUT035,3988.234191779481
FDA35,OUT013,2051.0207879923582
DRP47,OUT018,3649.6297375037993
FDY28,OUT010,1500.7325463316654
FDY20,OUT035,1670.4317623164711
NCH30,OUT017,1899.2110710411616
NCR29,OUT019,-875.9026823235739
NCP05,OUT013,2405.234437669288
NCF30,OUT019,161.8042022710962
FDA08,OUT035,2819.9250363692427
FDN51,OUT027,5567.479421413748
FDH12,OUT046,1703.4573220562963
FDY39,OUT017,3103.388367687543
NCO53,OUT045,2840.2588500342663
FDB40,OUT046,2311.723549144515
FDH02,OUT049,1630.8924969890645
FDY11,OUT027,2553.626443905622
FDQ09,OUT019,13.680299312892942
FDP16,OUT013,3923.4433590670465
NCF55,OUT018,318.9421945846131
FDY09,OUT027,4232.978001569808
FDY39,OUT045,2936.8812232405876
NCU53,OUT049,2713.1503494958583
NCT41,OUT049,2483.3086606904153
FDJ45,OUT046,575.9370855893651
FDR28,OUT013,2707.441837906288
FDN08,OUT013,2047.5245773733177
FDJ07,OUT049,1962.5202564100623
FDZ09,OUT027,4041.8547069473952
FDQ14,OUT017,2552.7854676207985
FDY12,OUT027,2339.6446223319144
FDK57,OUT046,1912.8386480149668
FDD20,OUT049,2065.6370516550733
FDS36,OUT018,1558.497206751663
FDI40,OUT049,1804.156731270363
FDJ40,OUT045,1799.3935329376168
FDE08,OUT013,2389.4514493808474
DRK01,OUT013,1645.2016643412212
FDC58,OUT049,857.0139095128422
FDE50,OUT046,2962.92850246205
FDX48,OUT035,2596.4420738574245
DRM35,OUT018,2518.168068046696
FDG41,OUT013,1892.256907011649
FDB52,OUT046,3952.8460210343583
FDV19,OUT045,2533.060839096876
DRG48,OUT017,2472.531929638074
FDI26,OUT013,2956.651697277629
FDU11,OUT019,126.28086770047514
FDF59,OUT019,233.74361802581996
FDR07,OUT049,1628.6521555754127
NCE06,OUT017,2722.9713390290894
FDE10,OUT046,2157.5532255049447
NCO55,OUT046,1701.2740766388652
FDZ13,OUT013,1009.5256961269642
FDT50,OUT017,1785.805936557496
FDH12,OUT010,-233.54458155662627
FDD21,OUT045,1907.8956024490453
NCM05,OUT013,4203.823062085459
FDK04,OUT013,1090.174115443018
FDN33,OUT017,1778.9968938000436
NCM18,OUT010,-922.9114789264872
DRC25,OUT049,1517.190495274841
FDT47,OUT017,1789.4297997873446
FDD45,OUT027,2991.59399735665
NCD07,OUT018,1532.6287787089068
NCY54,OUT010,798.0366027098573
FDL12,OUT049,1143.0271329233956
FDL02,OUT017,1853.6906668057572
FDC60,OUT035,1692.2752830075888
FDR37,OUT017,3032.098573934148
FDY16,OUT017,3080.3413364060634
FDU26,OUT045,1937.1019562268978
FDN24,OUT013,960.8823419167783
FDH44,OUT013,2462.7578506479426
FDE23,OUT010,-1128.4559140851966
FDW60,OUT017,3010.2605347319
FDQ55,OUT049,2011.9459471897908
FDV32,OUT027,2471.5286599168303
FDV03,OUT010,503.28500354471714
FDY14,OUT010,2225.951106705067
NCL55,OUT027,5391.683164984248
DRF25,OUT017,829.4247164960298
FDX03,OUT046,767.188152595067
FDF40,OUT045,3876.158489720889
FDX24,OUT010,-444.3459084671575
FDA25,OUT049,1789.4325899618204
FDH21,OUT018,2227.7810665356787
FDB47,OUT010,1379.049447661761
FDT34,OUT019,-119.9079141324915
FDS39,OUT010,322.9624905746465
NCU05,OUT046,1240.6479310160626
FDE02,OUT049,1633.6474332710297
